tipo;titulo;Id_diretor;data_inclusao;ano_lancamento;id_avaliacao;analiacoes_qtd;duracao;duracao_tipo
Filme;Truckbhar Swapna;2881;06/07/2021;2018;TV-14;872.984;128;minutos
Filme;Ujala;2564;06/07/2021;1959;TV-14;436.492;143;minutos
Filme;Fear Street Part 1: 1994;2058;02/07/2021;2021;R;986.823;107;minutos
Filme;Haseen Dillruba;3818;02/07/2021;2021;TV-MA;657.882;136;minutos
Filme;Holiday on Mars;2594;02/07/2021;2020;TV-MA;438.588;94;minutos
Filme;RattleSnake - The Ahanna Story;2967;02/07/2021;2020;TV-MA;1.096.470;136;minutos
Filme;Snowpiercer;487;02/07/2021;2013;R;219.294;126;minutos
Filme;The 8th Night;1960;02/07/2021;2021;TV-14;438.588;116;minutos
Filme;6 Bullets;1055;01/07/2021;2012;R;988.002;115;minutos
Filme;Air Force One;3873;01/07/2021;1997;R;219.556;125;minutos
Filme;Audible;2333;01/07/2021;2021;PG-13;1.427.114;39;minutos
Filme;Austin Powers in Goldmember;1548;01/07/2021;2002;PG-13;439.112;94;minutos
Filme;Austin Powers: International Man of Mystery;1548;01/07/2021;1997;PG-13;768.446;90;minutos
Filme;Austin Powers: The Spy Who Shagged Me;1548;01/07/2021;1999;PG-13;658.668;95;minutos
Filme;Boogie Nights;2789;01/07/2021;1997;R;1.207.558;155;minutos
Filme;Charlie's Angels;2366;01/07/2021;2000;PG-13;1.427.114;98;minutos
Filme;Congo;1142;01/07/2021;1995;PG-13;1.207.558;108;minutos
Filme;Dennis the Menace;2613;01/07/2021;1993;PG;329.334;96;minutos
Filme;Dreamy Eyes;3791;01/07/2021;2019;TV-14;1.097.780;117;minutos
Filme;Dynasty Warriors;650;01/07/2021;2021;TV-14;988.002;118;minutos
Filme;Hampstead;1663;01/07/2021;2019;PG-13;329.334;103;minutos
Filme;Kung Fu Panda 2;1604;01/07/2021;2011;PG;878.224;93;minutos
Filme;Life as We Know It;1261;01/07/2021;2010;PG-13;1.207.558;115;minutos
Filme;Mary Magdalene;1182;01/07/2021;2019;R;439.112;120;minutos
Série;Masameer County;2185;01/07/2021;2021;TV-MA;1.317.336;1;temporadas
Filme;Memoirs of a Geisha;3060;01/07/2021;2005;PG-13;988.002;145;minutos
Filme;Midnight Run;2291;01/07/2021;1988;R;1.317.336;126;minutos
Filme;Mobile Suit Gundam Hathaway;3391;01/07/2021;2021;TV-14;1.427.114;96;minutos
Filme;Mortal Kombat;2792;01/07/2021;1995;PG-13;878.224;101;minutos
Filme;Mother's Day;1181;01/07/2021;2016;PG-13;1.097.780;118;minutos
Filme;No Strings Attached;1440;01/07/2021;2011;R;768.446;109;minutos
Filme;Not Another Teen Movie;1662;01/07/2021;2001;R;1.207.558;89;minutos
Filme;Ophelia;711;01/07/2021;2018;PG-13;768.446;106;minutos
Filme;Pet Sematary 2;2307;01/07/2021;1992;R;219.556;101;minutos
Filme;Red Joan;3725;01/07/2021;2019;R;439.112;101;minutos
Filme;Seven Pounds;1170;01/07/2021;2008;PG-13;658.668;123;minutos
Filme;She's Out of My League;1631;01/07/2021;2010;R;658.668;106;minutos
Filme;Snow Day;666;01/07/2021;2000;PG;988.002;89;minutos
Filme;Star Trek;1454;01/07/2021;2009;PG-13;768.446;128;minutos
Filme;Stuart Little;3063;01/07/2021;1999;PG;219.556;85;minutos
Filme;Sword of Trust;2151;01/07/2021;2019;R;768.446;89;minutos
Filme;Talladega Nights: The Ballad of Ricky Bobby;41;01/07/2021;2006;PG-13;1.207.558;108;minutos
Filme;The American;302;01/07/2021;2010;R;878.224;105;minutos
Filme;The Best of Enemies;3101;01/07/2021;2019;PG-13;439.112;133;minutos
Filme;The Game;846;01/07/2021;1997;R;1.207.558;129;minutos
Filme;The Karate Kid;1687;01/07/2021;1984;PG;329.334;127;minutos
Filme;The Karate Kid Part II;1687;01/07/2021;1986;PG;548.890;113;minutos
Filme;The Karate Kid Part III;1687;01/07/2021;1989;PG;988.002;112;minutos
Filme;The Life of David Gale;100;01/07/2021;2003;R;878.224;130;minutos
Filme;The Long Riders;3842;01/07/2021;1980;R;1.207.558;100;minutos
Filme;The Queen;3469;01/07/2021;2006;PG-13;768.446;103;minutos
Filme;The Strangers;544;01/07/2021;2008;R;1.207.558;85;minutos
Filme;The Sum of All Fears;2842;01/07/2021;2002;PG-13;439.112;124;minutos
Filme;The Tourist;1119;01/07/2021;2010;PG-13;988.002;103;minutos
Filme;Underworld;2061;01/07/2021;2003;R;329.334;121;minutos
Filme;Underworld: Rise of the Lycans;2768;01/07/2021;2009;R;1.207.558;92;minutos
Filme;Voiceless;3087;01/07/2021;2020;TV-MA;548.890;112;minutos
Filme;What Dreams May Come;3815;01/07/2021;1998;PG-13;878.224;114;minutos
Filme;Why Do Fools Fall in Love;1275;01/07/2021;1998;R;329.334;116;minutos
Filme;Working Title;2306;01/07/2021;2019;R;768.446;110;minutos
Filme;America: The Motion Picture;2339;30/06/2021;2021;TV-MA;1.208.999;98;minutos
Filme;Deranged;1474;30/06/2021;2020;TV-14;1.208.999;98;minutos
Série;Legend of Exorcism;3371;30/06/2021;2020;TV-14;989.181;1;temporadas
Filme;Lying and Stealing;2325;30/06/2021;2019;R;549.545;100;minutos
Filme;Mommy Issues;1772;30/06/2021;2021;TV-MA;989.181;90;minutos
Filme;Prime Time;1471;30/06/2021;2021;TV-MA;329.727;92;minutos
Série;Sophie: A Murder in West Cork;1681;30/06/2021;2021;TV-MA;329.727;1;temporadas
Filme;A Way Back Home;387;28/06/2021;2020;TV-14;1.101.710;82;minutos
Filme;Killing Them Softly;240;28/06/2021;2012;R;220.342;97;minutos
Filme;Wanted;2601;28/06/2021;2019;TV-14;661.026;90;minutos
Filme;Into the Wind;3420;26/06/2021;2018;TV-MA;662.598;76;minutos
Filme;Wonder Boy;276;26/06/2021;2019;TV-14;883.464;83;minutos
Filme;Here Comes the Rain;392;25/06/2021;2010;TV-MA;773.948;101;minutos
Filme;The Ice Road;1749;25/06/2021;2021;PG-13;995.076;109;minutos
Filme;The Seventh Day;1846;24/06/2021;2021;R;553.475;87;minutos
Filme;Good on Paper;1961;23/06/2021;2021;TV-MA;775.782;94;minutos
Filme;Murder by the Coast;3581;23/06/2021;2021;TV-14;1.108.260;89;minutos
Filme;The House of Flowers: The Movie;2210;23/06/2021;2021;TV-MA;664.956;88;minutos
Filme;Broken;316;22/06/2021;2019;TV-14;1.220.527;108;minutos
Filme;O Vendedor de Sonhos;1555;22/06/2021;2016;TV-14;443.828;96;minutos
Filme;Osuofia in London;1962;22/06/2021;2003;TV-MA;1.442.441;84;minutos
Filme;Osuofia in London II;1962;22/06/2021;2004;TV-14;887.656;70;minutos
Filme;#Selfie;752;21/06/2021;2014;TV-MA;1.444.144;125;minutos
Filme;#Selfie 69;752;21/06/2021;2016;TV-MA;1.110.880;119;minutos
Filme;Love Is a Story;752;21/06/2021;2015;TV-MA;444.352;105;minutos
Série;Cleo & Cuquin;1110;19/06/2021;2020;TV-Y;1.447.550;2;temporadas
Série;Gameboys Level-Up Edition;1438;19/06/2021;2020;TV-14;1.113.500;1;temporadas
Filme;Mobile Suit Gundam: Char's Counterattack;3911;19/06/2021;1988;TV-14;1.113.500;120;minutos
Série;Riverdale;3065;19/06/2021;2019;TV-14;1.002.150;4;temporadas
Série;They've Gotta Have Us;3403;19/06/2021;2018;TV-MA;1.113.500;1;temporadas
Filme;A Family;2455;18/06/2021;2021;TV-MA;1.226.291;135;minutos
Filme;Fatherhood;2793;18/06/2021;2021;PG-13;1.449.253;111;minutos
Filme;Jagame Thandhiram;1878;18/06/2021;2021;TV-MA;780.367;159;minutos
Filme;Kambili: The Whole 30 Yards;1894;18/06/2021;2020;TV-14;1.003.329;119;minutos
Filme;Rurouni Kenshin: The Final;1905;18/06/2021;2021;TV-14;222.962;137;minutos
Série;The Rational Life;1386;18/06/2021;2021;TV-14;668.886;1;temporadas
Filme;Ali & Ratu Ratu Queens;2128;17/06/2021;2021;TV-14;892.896;101;minutos
Filme;Aziza;3433;17/06/2021;2019;TV-PG;446.448;13;minutos
Filme;Besieged Bread;3433;17/06/2021;2015;TV-14;1.227.732;12;minutos
Filme;Fan Girl;301;17/06/2021;2020;TV-MA;446.448;101;minutos
Filme;Red Snow;2251;17/06/2021;2019;TV-MA;446.448;96;minutos
Filme;Silver Linings Playbook;874;17/06/2021;2012;R;223.224;122;minutos
Filme;A Man For The Week End;31;16/06/2021;2018;TV-14;1.229.173;95;minutos
Filme;Biking Borders;2355;16/06/2021;2019;TV-14;335.229;89;minutos
Série;Let's Eat;3268;16/06/2021;2021;TV-14;893.944;1;temporadas
Filme;Lowriders;3015;16/06/2021;2016;PG-13;782.201;98;minutos
Filme;Security;2812;16/06/2021;2021;TV-MA;1.117.430;119;minutos
Filme;Silver Skates;2417;16/06/2021;2020;TV-MA;1.340.916;138;minutos
Filme;FTA;1130;15/06/2021;1972;TV-MA;1.006.866;104;minutos
Filme;Life of Crime;804;15/06/2021;2013;R;1.454.362;101;minutos
Filme;Rogue Warfare: Death of a Nation;2477;15/06/2021;2020;R;559.370;99;minutos
Filme;Sir! No Sir!;893;15/06/2021;2005;TV-MA;894.992;84;minutos
Série;The American Bible Challenge;2437;15/06/2021;2014;TV-G;671.244;1;temporadas
Filme;The Reason I Jump;1618;15/06/2021;2021;TV-14;1.454.362;82;minutos
Filme;The Devil Below;495;13/06/2021;2021;TV-MA;336.408;89;minutos
Filme;Sarbath;2871;11/06/2021;2021;TV-PG;786.786;113;minutos
Filme;Skater Girl;2204;11/06/2021;2021;PG;1.461.174;110;minutos
Série;Trese;1547;11/06/2021;2021;TV-MA;449.592;1;temporadas
Filme;Wish Dragon;651;11/06/2021;2021;PG;899.184;102;minutos
Filme;A Haunted House 2;2441;10/06/2021;2014;R;1.125.290;86;minutos
Filme;Blind Intersections;2020;10/06/2021;2012;TV-MA;900.232;91;minutos
Filme;Copenhagen;2276;10/06/2021;2014;TV-MA;450.116;99;minutos
Filme;Until Midnight;3590;10/06/2021;2019;TV-14;450.116;77;minutos
Filme;Awake;2276;09/06/2021;2021;TV-MA;563.300;97;minutos
Filme;Confusion Na Wa;1920;09/06/2021;2013;TV-MA;337.980;106;minutos
Filme;Tragic Jungle;3921;09/06/2021;2021;TV-MA;675.960;97;minutos
Filme;Vampire Academy;2283;07/06/2021;2014;PG-13;1.129.220;104;minutos
Filme;A Private War;2345;05/06/2021;2018;R;565.920;110;minutos
Filme;Small Chops;3088;05/06/2021;2020;TV-MA;1.018.656;98;minutos
Filme;Breaking Boundaries: The Science Of Our Planet;1745;04/06/2021;2021;TV-PG;1.133.150;74;minutos
Série;Feel Good;176;04/06/2021;2021;TV-MA;566.575;2;temporadas
Filme;Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home;1213;04/06/2021;2015;TV-G;1.359.780;60;minutos
Filme;Fireplace 4K: Crackling Birchwood from Fireplace for Your Home;1213;04/06/2021;2015;TV-G;453.260;60;minutos
Filme;Sweet & Sour;2050;04/06/2021;2021;TV-14;679.890;103;minutos
Filme;Trippin' with the Kandasamys;1551;04/06/2021;2021;TV-14;679.890;94;minutos
Filme;Xtreme;780;04/06/2021;2021;TV-MA;1.246.465;112;minutos
Filme;Alan Saldaña: Locked Up;126;03/06/2021;2021;TV-MA;907.568;49;minutos
Filme;Dancing Queens;1355;03/06/2021;2021;TV-MA;794.122;111;minutos
Filme;Myriam Fares: The Journey;2541;03/06/2021;2021;TV-14;907.568;72;minutos
Série;Pretty Guardian Sailor Moon Eternal The Movie;642;03/06/2021;2021;TV-14;567.230;1;temporadas
Filme;The Girl and the Gun;2921;03/06/2021;2019;TV-MA;1.021.014;78;minutos
Filme;2 Hearts;2018;02/06/2021;2020;PG-13;1.362.924;101;minutos
Filme;A Perfect Ending;2625;02/06/2021;2012;TV-MA;1.135.770;110;minutos
Filme;American Outlaws;2068;02/06/2021;2001;PG-13;795.039;94;minutos
Filme;Battlefield Earth;3115;02/06/2021;2000;PG-13;1.249.347;118;minutos
Filme;Black Holes | The Edge of All We Know;2817;02/06/2021;2021;TV-14;340.731;99;minutos
Filme;Bliss;2019;02/06/2021;1997;R;1.476.501;103;minutos
Filme;Carnaval;2041;02/06/2021;2021;TV-MA;1.135.770;95;minutos
Filme;Cloudburst;3627;02/06/2021;2011;TV-MA;227.154;93;minutos
Filme;Company of Heroes;961;02/06/2021;2013;R;908.616;101;minutos
Filme;Cradle 2 the Grave;253;02/06/2021;2003;R;1.022.193;101;minutos
Filme;Domestic Disturbance;1332;02/06/2021;2001;PG-13;567.885;89;minutos
Filme;Dream/Killer;244;02/06/2021;2015;TV-MA;1.135.770;109;minutos
Filme;Felon;3014;02/06/2021;2008;R;567.885;104;minutos
Filme;Flipped;3064;02/06/2021;2010;PG;1.135.770;90;minutos
Filme;Fools Rush In;259;02/06/2021;1997;PG-13;908.616;109;minutos
Filme;Gold Statue;3565;02/06/2021;2019;TV-14;1.135.770;145;minutos
Filme;Hostel: Part III;3295;02/06/2021;2011;R;1.362.924;88;minutos
Filme;I Am Sam;1626;02/06/2021;2001;PG-13;908.616;132;minutos
Filme;Love Jones;3623;02/06/2021;1997;R;1.022.193;109;minutos
Filme;Million Dollar Baby;723;02/06/2021;2004;PG-13;1.476.501;133;minutos
Filme;Mosquita y Mari;366;02/06/2021;2012;TV-14;567.885;85;minutos
Filme;Never Back Down 2: The Beatdown;2410;02/06/2021;2011;R;454.308;104;minutos
Filme;Ninja Assassin;1489;02/06/2021;2009;R;1.135.770;99;minutos
Série;Ouran High School Host Club;3573;02/06/2021;2006;TV-PG;908.616;1;temporadas
Filme;Population 436;2454;02/06/2021;2006;R;795.039;93;minutos
Filme;Seven Souls in the Skull Castle: Season Moon Jogen;1369;02/06/2021;2017;TV-14;340.731;204;minutos
Filme;Seven Souls in the Skull Castle: Season Moon Kagen;1369;02/06/2021;2017;TV-PG;1.022.193;212;minutos
Filme;Sniper: Legacy;961;02/06/2021;2014;R;227.154;98;minutos
Filme;Starsky & Hutch;3668;02/06/2021;2004;PG-13;1.362.924;101;minutos
Filme;Streets of Fire;3842;02/06/2021;1984;PG;1.249.347;94;minutos
Filme;Super Monsters: Once Upon a Rhyme;3476;02/06/2021;2021;TV-Y;1.362.924;25;minutos
Filme;Swordfish;959;02/06/2021;2001;R;340.731;99;minutos
Filme;The Four Seasons;98;02/06/2021;1981;PG;227.154;108;minutos
Filme;The Girl King;2466;02/06/2021;2015;TV-MA;1.362.924;106;minutos
Filme;The Interpreter;3557;02/06/2021;2005;PG-13;1.249.347;128;minutos
Filme;The Meddler;2111;02/06/2021;2015;PG-13;1.022.193;104;minutos
Filme;The Mirror Has Two Faces;400;02/06/2021;1996;PG-13;1.022.193;127;minutos
Filme;The Outlaw Josey Wales;723;02/06/2021;1976;PG;1.022.193;136;minutos
Filme;The Wedding Guest;2445;02/06/2021;2018;R;681.462;97;minutos
Filme;The Wind;1030;02/06/2021;2019;R;1.135.770;88;minutos
Filme;Then Came You;2821;02/06/2021;2019;TV-MA;1.476.501;97;minutos
Filme;Welcome Home;1218;02/06/2021;2018;R;795.039;97;minutos
Filme;Bo Burnham: Inside;479;30/05/2021;2021;TV-MA;227.940;88;minutos
Filme;One Lagos Night;1005;29/05/2021;2021;TV-14;1.369.212;103;minutos
Filme;Collateral Beauty;848;28/05/2021;2016;PG-13;1.256.552;97;minutos
Filme;Dog Gone Trouble;1935;28/05/2021;2021;TV-Y7;456.928;88;minutos
Série;Word of Honor;1190;28/05/2021;2021;TV-14;571.160;1;temporadas
Filme;Blue Miracle;1826;27/05/2021;2021;TV-PG;1.143.630;97;minutos
Filme;Ghost Lab;2800;27/05/2021;2021;TV-MA;914.904;118;minutos
Filme;Soy Rada: Serendipity;2726;27/05/2021;2021;TV-MA;1.257.993;70;minutos
Filme;The Day I lost My Shadow;3433;27/05/2021;2018;TV-MA;343.089;91;minutos
Filme;Baggio: The Divine Ponytail;2075;26/05/2021;2021;TV-MA;1.030.446;92;minutos
Filme;Gatao - The Last Stray;2985;26/05/2021;2021;TV-MA;1.144.940;120;minutos
Filme;Nail Bomber: Manhunt;806;26/05/2021;2021;TV-MA;915.952;73;minutos
Filme;A Place in the Stars;3485;25/05/2021;2014;TV-14;1.031.625;110;minutos
Filme;Home;3650;25/05/2021;2015;PG;1.146.250;94;minutos
Filme;99 Songs;3828;21/05/2021;2021;TV-14;230.298;131;minutos
Filme;Army of the Dead;3928;21/05/2021;2021;R;1.151.490;148;minutos
Filme;Strain;3747;21/05/2021;2020;TV-MA;1.151.490;107;minutos
Filme;678;2502;20/05/2021;2009;TV-14;461.120;99;minutos
Filme;Asmaa;206;20/05/2021;2011;TV-14;576.400;92;minutos
Filme;Hating Peter Tatchell;695;20/05/2021;2020;TV-MA;1.498.640;91;minutos
Filme;Little Singham Future mein Satakli;2880;20/05/2021;2021;TV-Y7;1.152.800;47;minutos
Filme;Spy Kids: All the Time in the World;3090;20/05/2021;2011;PG;691.680;88;minutos
Filme;Taxi No. 9211;2488;20/05/2021;2006;TV-14;461.120;116;minutos
Filme;Sabotage;832;19/05/2021;2014;R;1.500.343;109;minutos
Filme;The Last Days;1490;19/05/2021;1998;PG-13;346.233;87;minutos
Filme;Amy Tan: Unintended Memoir;1492;18/05/2021;2021;TV-14;462.168;101;minutos
Filme;Sardar Ka Grandson;1855;18/05/2021;2021;TV-14;924.336;140;minutos
Filme;Sleight;1453;16/05/2021;2016;R;579.020;89;minutos
Filme;Ahaan;2631;15/05/2021;2021;TV-MA;811.545;81;minutos
Filme;Love or Money;2164;15/05/2021;2020;TV-MA;927.480;116;minutos
Filme;Cinema Bandi;2887;14/05/2021;2021;TV-MA;696.396;99;minutos
Filme;Ferry;599;14/05/2021;2021;TV-MA;1.044.594;107;minutos
Série;Halston;795;14/05/2021;2021;TV-MA;812.462;1;temporadas
Filme;I Am All Girls;965;14/05/2021;2021;TV-MA;1.392.792;107;minutos
Filme;Jungle Beat: The Movie;505;14/05/2021;2021;TV-Y7;1.044.594;90;minutos
Filme;Table Manners;2060;14/05/2021;2018;TV-MA;580.330;104;minutos
Série;The Mystic River;3763;14/05/2021;2020;TV-14;1.392.792;1;temporadas
Filme;The Strange House;799;14/05/2021;2020;TV-MA;1.276.726;100;minutos
Filme;The Woman in the Window;1660;14/05/2021;2021;R;1.392.792;102;minutos
Filme;Layer Cake;2351;13/05/2021;2004;R;697.182;105;minutos
Filme;Tottaa Pataaka Item Maal;53;13/05/2021;2018;TV-MA;1.510.561;107;minutos
Filme;Wave of Cinema: Filosofi Kopi;60;13/05/2021;2020;TV-14;1.161.970;64;minutos
Filme;Dance of the Forty One;877;12/05/2021;2021;TV-MA;1.279.608;99;minutos
Filme;Oxygen;143;12/05/2021;2021;TV-14;1.046.952;102;minutos
Série;Use For My Talent;565;12/05/2021;2021;TV-14;1.512.264;1;temporadas
Filme;Dear Affy;3235;11/05/2021;2020;TV-14;1.513.967;126;minutos
Filme;Illegal Woman;2966;11/05/2021;2020;TV-MA;815.213;119;minutos
Filme;Deadly Switch;3552;10/05/2021;2019;TV-PG;582.950;86;minutos
Filme;Nayattu;2296;09/05/2021;2021;TV-MA;1.400.652;122;minutos
Filme;Sleepless;398;08/05/2021;2017;R;934.816;95;minutos
Filme;Super Me;3935;08/05/2021;2021;TV-14;1.519.076;104;minutos
Filme;Have You Ever Seen Fireflies? - Theatre Play;3905;07/05/2021;1999;TV-MA;467.932;118;minutos
Filme;In Our Mothers' Gardens;3352;07/05/2021;2020;TV-MA;818.881;85;minutos
Filme;Milestone;1439;07/05/2021;2021;TV-14;1.403.796;98;minutos
Filme;Monster;294;07/05/2021;2021;TV-MA;467.932;99;minutos
Série;Sab Jholmaal Hai;3802;07/05/2021;2017;TV-Y7;233.966;2;temporadas
Filme;Time to Dance;3448;07/05/2021;2020;TV-PG;818.881;107;minutos
Filme;Unrest;1595;07/05/2021;2017;TV-MA;701.898;97;minutos
Filme;And Tomorrow the Entire World;1809;06/05/2021;2020;TV-MA;468.456;112;minutos
Filme;Dead Man Down;2628;06/05/2021;2013;R;1.171.140;118;minutos
Série;The Sons of Sam: A Descent into Darkness;1790;05/05/2021;2021;TV-MA;1.406.940;1;temporadas
Filme;The Clovehitch Killer;977;04/05/2021;2018;TV-MA;939.008;109;minutos
Filme;Aliens Stole My Body;3304;01/05/2021;2020;PG;1.295.459;88;minutos
Filme;Au coeur des gangs;3835;01/05/2021;2006;R;353.307;97;minutos
Filme;Best of the Best;3089;01/05/2021;1989;PG-13;1.059.921;97;minutos
Filme;Dead Again in Tombstone;3114;01/05/2021;2017;R;706.614;99;minutos
Filme;Due Date;3668;01/05/2021;2010;R;706.614;95;minutos
Filme;Fun with Dick & Jane;899;01/05/2021;2005;PG-13;942.152;91;minutos
Filme;Green Zone;2775;01/05/2021;2010;R;1.177.690;115;minutos
Filme;JT LeRoy;1842;01/05/2021;2018;R;942.152;109;minutos
Filme;Motu Patlu in Dragon's World;3522;01/05/2021;2017;TV-Y7;824.383;78;minutos
Filme;Motu Patlu in the Game of Zones;3522;01/05/2021;2019;TV-Y7;824.383;87;minutos
Filme;Motu Patlu in Wonderland;3522;01/05/2021;2013;TV-Y7;1.413.228;76;minutos
Filme;Motu Patlu: Deep Sea Adventure;3522;01/05/2021;2014;TV-Y7;824.383;76;minutos
Filme;Motu Patlu: Mission Moon;3522;01/05/2021;2013;TV-Y7;235.538;71;minutos
Filme;Mystic River;723;01/05/2021;2003;R;235.538;138;minutos
Filme;Never Back Down;1582;01/05/2021;2008;PG-13;1.413.228;113;minutos
Filme;S.M.A.R.T Chase;620;01/05/2021;2018;TV-MA;353.307;94;minutos
Filme;Sitting in Limbo;3457;01/05/2021;2020;TV-MA;1.530.997;89;minutos
Filme;Stargate;3127;01/05/2021;1994;PG-13;1.413.228;121;minutos
Filme;State of Play;1937;01/05/2021;2009;PG-13;588.845;127;minutos
Filme;Swiped;281;01/05/2021;2018;TV-14;1.177.690;94;minutos
Filme;The Darkest Hour;662;01/05/2021;2011;PG-13;1.413.228;89;minutos
Filme;The Lovely Bones;2822;01/05/2021;2009;PG-13;353.307;136;minutos
Filme;The Sweetest Thing;3118;01/05/2021;2002;R;942.152;89;minutos
Filme;The Whole Nine Yards;1753;01/05/2021;2000;R;353.307;99;minutos
Filme;The Whole Truth;741;01/05/2021;2016;R;706.614;93;minutos
Filme;Under Siege;238;01/05/2021;1992;R;471.076;102;minutos
Filme;Zack and Miri Make a Porno;1943;01/05/2021;2008;R;1.413.228;101;minutos
Filme;Seven;3720;30/04/2021;2019;TV-14;707.400;113;minutos
Filme;The Disciple;609;30/04/2021;2021;TV-MA;825.300;128;minutos
Série;The Innocent;2705;30/04/2021;2021;TV-MA;589.500;1;temporadas
Filme;The Strangers: Prey at Night;1671;30/04/2021;2018;R;353.700;85;minutos
Filme;Get the Grift;2802;28/04/2021;2021;TV-MA;1.063.458;95;minutos
Filme;August: Osage County;1718;27/04/2021;2014;R;946.344;121;minutos
Filme;Battle: Los Angeles;1752;27/04/2021;2011;PG-13;473.172;116;minutos
Filme;Between Worlds;2244;27/04/2021;2018;R;236.586;91;minutos
Filme;One;3252;27/04/2021;2020;TV-PG;828.051;149;minutos
Filme;Ram Prasad Ki Tehrvi;3313;24/04/2021;2019;TV-14;949.488;113;minutos
Filme;Among Family;2718;23/04/2021;2017;TV-14;356.451;127;minutos
Filme;Dedemin Fisi;2373;23/04/2021;2016;TV-14;356.451;101;minutos
Filme;Deliha;1302;23/04/2021;2014;TV-MA;475.268;102;minutos
Filme;Dügün Dernek 2: Sünnet;3316;23/04/2021;2015;TV-MA;594.085;107;minutos
Filme;G.O.R.A;2695;23/04/2021;2004;TV-MA;950.536;123;minutos
Filme;Hayat Öpücügü;3321;23/04/2021;2015;TV-14;712.902;98;minutos
Filme;Heroes: Silence and Rock & Roll;149;23/04/2021;2021;TV-MA;237.634;95;minutos
Filme;Kara Bela;554;23/04/2021;2015;TV-MA;1.425.804;101;minutos
Filme;Kocan Kadar Konus;1973;23/04/2021;2015;TV-MA;475.268;104;minutos
Filme;Kocan Kadar Konus 2: Dirilis;1973;23/04/2021;2016;TV-14;831.719;104;minutos
Filme;Legal Hash;3052;23/04/2021;2019;TV-MA;1.544.621;103;minutos
Série;Let's Fight Ghost;1974;23/04/2021;2021;TV-14;237.634;1;temporadas
Filme;My Travel Buddy;418;23/04/2021;2017;TV-MA;1.188.170;111;minutos
Filme;Niyazi Gül Dörtnala;1302;23/04/2021;2015;TV-MA;712.902;102;minutos
Filme;One Like It;2305;23/04/2021;2020;TV-G;1.544.621;15;minutos
Filme;This Lady Called Life;1894;23/04/2021;2020;TV-14;237.634;120;minutos
Filme;HOMUNCULUS;3568;22/04/2021;2021;TV-MA;475.792;116;minutos
Filme;Stowaway;1655;22/04/2021;2021;TV-MA;1.189.480;116;minutos
Filme;Wild Dog;68;22/04/2021;2020;TV-MA;1.070.532;126;minutos
